development,mean_net_benefit,median_net_benefit,share_positive_scenarios,positive_scenarios,total_scenarios,mode,vtt_chf_per_hour,base_vtt_chf_per_hour
101000,-2904710.2260283614,-2946744.5400474654,0.0,0,20,Rail,24.737499999999997,15.2
101001,3931739.982968354,3840990.6099338494,1.0,20,20,Rail,24.737499999999997,15.2
101002,-5214503.884273652,-5254519.55908243,0.0,0,20,Rail,24.737499999999997,15.2
101003,-5033852.627372868,-5075478.511747781,0.0,0,20,Rail,24.737499999999997,15.2
101004,-9890673.311067622,-9868726.766196758,0.0,0,20,Rail,24.737499999999997,15.2
101005,-7439820.328862175,-7440715.073186482,0.0,0,20,Rail,24.737499999999997,15.2
101006,-1541561.3896105946,-1501322.8073495375,0.0,0,20,Rail,24.737499999999997,15.2
101007,7621843.48040353,7537299.584496496,1.0,20,20,Rail,24.737499999999997,15.2
101008,1729442.3197290986,1687695.90642743,1.0,20,20,Rail,24.737499999999997,15.2
101009,-7286052.995609964,-7287250.74624843,0.0,0,20,Rail,24.737499999999997,15.2
101010,3543823.166694629,3492828.5041697184,1.0,20,20,Rail,24.737499999999997,15.2
101011,4439791.531484066,4590930.049193494,1.0,20,20,Rail,24.737499999999997,15.2
101012,7921442.194963582,7843537.913524904,1.0,20,20,Rail,24.737499999999997,15.2
101013,1140345.6729865514,1103402.221674,0.95,19,20,Rail,24.737499999999997,15.2
101014,314821.29545990715,279298.5185900922,0.65,13,20,Rail,24.737499999999997,15.2
101015,-330533.153304431,-305170.9042639353,0.3,6,20,Rail,24.737499999999997,15.2
101016,7305587.143575104,7249140.60187386,1.0,20,20,Rail,24.737499999999997,15.2
101017,-9539836.70569749,-9556854.495611567,0.0,0,20,Rail,24.737499999999997,15.2
101018,-11858026.96166228,-11860019.736054149,0.0,0,20,Rail,24.737499999999997,15.2
101019,-16164807.557456177,-16164221.477925878,0.0,0,20,Rail,24.737499999999997,15.2
101020,-12392559.635138597,-12413282.99948522,0.0,0,20,Rail,24.737499999999997,15.2
101021,-15251264.124989897,-15269672.859879345,0.0,0,20,Rail,24.737499999999997,15.2
101022,-16199951.04737853,-16213067.371337932,0.0,0,20,Rail,24.737499999999997,15.2
101023,-4798498.973502288,-4879386.172608179,0.0,0,20,Rail,24.737499999999997,15.2
101024,-12447431.071394423,-12485898.342896841,0.0,0,20,Rail,24.737499999999997,15.2
101025,-10620628.092260363,-10634514.925832711,0.0,0,20,Rail,24.737499999999997,15.2
101026,-3795872.846089254,-3847436.6699065194,0.0,0,20,Rail,24.737499999999997,15.2
101027,1811012.5953821274,1961978.4164552214,0.85,17,20,Rail,24.737499999999997,15.2
101028,-9744898.871686727,-9775930.280528918,0.0,0,20,Rail,24.737499999999997,15.2
101029,-9794701.954902913,-9829206.099186203,0.0,0,20,Rail,24.737499999999997,15.2
101030,-11450563.698895946,-11488120.826288722,0.0,0,20,Rail,24.737499999999997,15.2
101031,-847180.6447133463,-910831.1158592822,0.3,6,20,Rail,24.737499999999997,15.2
101032,-8404400.424705636,-8397815.650325486,0.0,0,20,Rail,24.737499999999997,15.2
100000,4682404.17003682,4652616.711611863,1.0,20,20,Rail,24.988749999999996,15.2
100001,17056337.469280474,16958050.25423459,1.0,20,20,Rail,24.988749999999996,15.2
100002,4158229.765950614,4117155.537343556,1.0,20,20,Rail,24.988749999999996,15.2
100003,-331408.92749624496,-343757.06159844436,0.15,3,20,Rail,24.988749999999996,15.2
100004,-227777.94595521232,-239575.8367676332,0.25,5,20,Rail,24.988749999999996,15.2
100005,4022706.3912958107,3980832.384746629,1.0,20,20,Rail,24.988749999999996,15.2
101000,-2828023.8186899805,-2870485.060304731,0.0,0,20,Rail,24.988749999999996,15.2
101001,4103900.0244869054,4012228.942307381,1.0,20,20,Rail,24.988749999999996,15.2
101002,-5139951.019659546,-5180373.1194625925,0.0,0,20,Rail,24.988749999999996,15.2
101003,-4962480.724883096,-5004529.388578845,0.0,0,20,Rail,24.988749999999996,15.2
101004,-9872828.95203087,-9850659.50389982,0.0,0,20,Rail,24.988749999999996,15.2
101005,-7437989.6956412,-7438893.527565768,0.0,0,20,Rail,24.988749999999996,15.2
101006,-1491059.3586364149,-1450412.0873892806,0.0,0,20,Rail,24.988749999999996,15.2
101007,7766547.995281585,7681145.4170563435,1.0,20,20,Rail,24.988749999999996,15.2
101008,1808776.586324044,1766606.1695320453,1.0,20,20,Rail,24.988749999999996,15.2
101009,-7283651.201488063,-7284861.117254285,0.0,0,20,Rail,24.988749999999996,15.2
101010,3631025.221629734,3579512.6244323878,1.0,20,20,Rail,24.988749999999996,15.2
101011,4565068.499602757,4717742.077547638,1.0,20,20,Rail,24.988749999999996,15.2
101012,8064928.936810409,7986233.40925909,1.0,20,20,Rail,24.988749999999996,15.2
101013,1202239.3296985906,1164920.656874476,0.95,19,20,Rail,24.988749999999996,15.2
101014,378668.8191866804,342785.25009095203,0.65,13,20,Rail,24.988749999999996,15.2
101015,-288432.4028066959,-262812.55841212533,0.3,6,20,Rail,24.988749999999996,15.2
101016,7411355.309529689,7354335.460355886,1.0,20,20,Rail,24.988749999999996,15.2
101017,-9503073.639257394,-9520264.272818401,0.0,0,20,Rail,24.988749999999996,15.2
101018,-11854514.343770802,-11856527.358064277,0.0,0,20,Rail,24.988749999999996,15.2
101019,-16162631.41670137,-16162039.384569474,0.0,0,20,Rail,24.988749999999996,15.2
101020,-12355340.2348991,-12376274.079095833,0.0,0,20,Rail,24.988749999999996,15.2
101021,-15218702.298583966,-15237298.004454352,0.0,0,20,Rail,24.988749999999996,15.2
101022,-16173118.54119734,-16186368.082999885,0.0,0,20,Rail,24.988749999999996,15.2
101023,-4645085.993445097,-4726794.735098754,0.0,0,20,Rail,24.988749999999996,15.2
101024,-12370439.290306587,-12409297.260220932,0.0,0,20,Rail,24.988749999999996,15.2
101025,-10596275.675267123,-10610303.552475046,0.0,0,20,Rail,24.988749999999996,15.2
101026,-3707327.8186005885,-3759415.3578593526,0.0,0,20,Rail,24.988749999999996,15.2
101027,1939550.8874192096,2092050.0147093674,0.9,18,20,Rail,24.988749999999996,15.2
101028,-9691663.522827044,-9723010.106665563,0.0,0,20,Rail,24.988749999999996,15.2
101029,-9722272.305872329,-9757126.896492198,0.0,0,20,Rail,24.988749999999996,15.2
101030,-11378884.277559215,-11416822.859353503,0.0,0,20,Rail,24.988749999999996,15.2
101031,-738038.1157408154,-802335.0621116301,0.3,6,20,Rail,24.988749999999996,15.2
101032,-8395449.639267735,-8388797.985673314,0.0,0,20,Rail,24.988749999999996,15.2
100000,4741496.909544722,4711409.9523881655,1.0,20,20,Rail,25.24,15.2
100001,17243432.72733795,17144157.281076804,1.0,20,20,Rail,25.24,15.2
100002,4227535.908189712,4186048.6977433255,1.0,20,20,Rail,25.24,15.2
100003,-309811.3813423483,-322283.67006185255,0.15,3,20,Rail,25.24,15.2
100004,-203895.86723216358,-215812.38022723142,0.3,6,20,Rail,25.24,15.2
100005,4093633.6834874824,4051338.6537120296,1.0,20,20,Rail,25.24,15.2
101000,-2751337.411351599,-2794225.580561995,0.0,0,20,Rail,25.24,15.2
101001,4276060.066005459,4183467.274680916,1.0,20,20,Rail,25.24,15.2
101002,-5065398.1550454395,-5106226.679842753,0.0,0,20,Rail,25.24,15.2
101003,-4891108.822393322,-4933580.265409909,0.0,0,20,Rail,25.24,15.2
101004,-9854984.592994114,-9832592.241602883,0.0,0,20,Rail,25.24,15.2
101005,-7436159.062420224,-7437071.981945055,0.0,0,20,Rail,25.24,15.2
101006,-1440557.3276622347,-1399501.3674290231,0.0,0,20,Rail,25.24,15.2
101007,7911252.51015964,7824991.249616192,1.0,20,20,Rail,25.24,15.2
101008,1888110.8529189907,1845516.4326366615,1.0,20,20,Rail,25.24,15.2
101009,-7281249.407366159,-7282471.488260141,0.0,0,20,Rail,25.24,15.2
101010,3718227.2765648393,3666196.744695057,1.0,20,20,Rail,25.24,15.2
101011,4690345.467721452,4844554.105901784,1.0,20,20,Rail,25.24,15.2
101012,8208415.6786572365,8128928.904993277,1.0,20,20,Rail,25.24,15.2
101013,1264132.9864106304,1226439.0920749535,1.0,20,20,Rail,25.24,15.2
101014,442516.3429134546,406271.98159181233,0.65,13,20,Rail,25.24,15.2
101015,-246331.65230896015,-220454.21256031469,0.35,7,20,Rail,25.24,15.2
101016,7517123.475484276,7459530.318837915,1.0,20,20,Rail,25.24,15.2
101017,-9466310.572817298,-9483674.050025234,0.0,0,20,Rail,25.24,15.2
101018,-11851001.725879326,-11853034.980074406,0.0,0,20,Rail,25.24,15.2
101019,-16160455.275946563,-16159857.29121307,0.0,0,20,Rail,25.24,15.2
101020,-12318120.834659602,-12339265.158706445,0.0,0,20,Rail,25.24,15.2
101021,-15186140.472178033,-15204923.14902936,0.0,0,20,Rail,25.24,15.2
101022,-16146286.03501615,-16159668.794661837,0.0,0,20,Rail,25.24,15.2
101023,-4491673.0133879045,-4574203.297589327,0.0,0,20,Rail,25.24,15.2
101024,-12293447.509218752,-12332696.177545022,0.0,0,20,Rail,25.24,15.2
101025,-10571923.25827388,-10586092.179117382,0.0,0,20,Rail,25.24,15.2
101026,-3618782.7911119214,-3671394.045812186,0.0,0,20,Rail,25.24,15.2
101027,2068089.1794562924,2222121.6129635144,0.95,19,20,Rail,25.24,15.2
101028,-9638428.173967363,-9670089.932802204,0.0,0,20,Rail,25.24,15.2
101029,-9649842.656841744,-9685047.693798196,0.0,0,20,Rail,25.24,15.2
101030,-11307204.856222484,-11345524.892418286,0.0,0,20,Rail,25.24,15.2
101031,-628895.5867682828,-693839.0083639752,0.3,6,20,Rail,25.24,15.2
101032,-8386498.853829833,-8379780.3210211415,0.0,0,20,Rail,25.24,15.2
0,-3483947856.672441,-475805320.2084751,0.1,2,20,Road,26.85,31.4
2,-3799591982.4934616,-495684261.6853111,0.0,0,20,Road,26.85,31.4
9,-2447442371.558161,-1423069858.6103067,0.15,3,20,Road,26.85,31.4
12,-5881937936.528265,-1508963102.6240952,0.15,3,20,Road,26.85,31.4
15,-2198362853.7043037,-375404747.6514586,0.1,2,20,Road,26.85,31.4
17,-3518482809.5862503,-3211237881.9315977,0.1,2,20,Road,26.85,31.4
25,-3685444719.385372,-1190019017.6996179,0.1,2,20,Road,26.85,31.4
62,-2432946716.288343,-212831614.57714182,0.1,2,20,Road,26.85,31.4
63,-4210167951.5380006,-1217707557.527759,0.1,2,20,Road,26.85,31.4
73,-5900174828.763742,-545403878.6016024,0.05,1,20,Road,26.85,31.4
90,-3635083426.838994,-1171353616.7043335,0.15,3,20,Road,26.85,31.4
94,467196493.76758975,-172585854.69714355,0.1,2,20,Road,26.85,31.4
103,-5191610288.71246,-610643808.9572725,0.1,2,20,Road,26.85,31.4
104,-2966995145.3387823,-1036950425.587264,0.15,3,20,Road,26.85,31.4
109,-5245428013.053522,-1620527784.476889,0.1,2,20,Road,26.85,31.4
114,-2603763333.0263166,-491380042.04855585,0.1,2,20,Road,26.85,31.4
126,-3453830694.3462157,-901695546.9790112,0.05,1,20,Road,26.85,31.4
140,-2435456082.933095,-604669697.9297798,0.15,3,20,Road,26.85,31.4
143,-3692594008.122327,-469304037.501263,0.05,1,20,Road,26.85,31.4
144,-3255880864.207118,-1408677773.8012905,0.15,3,20,Road,26.85,31.4
150,-3367106305.71091,-593042243.6209041,0.1,2,20,Road,26.85,31.4
152,-3703767125.1266174,-2318792974.6498117,0.1,2,20,Road,26.85,31.4
189,-6016175730.343473,-728517716.000174,0.1,2,20,Road,26.85,31.4
195,-3019889897.6599913,-423162654.4972998,0.05,1,20,Road,26.85,31.4
197,-4685680846.000194,-493173359.62107456,0.1,2,20,Road,26.85,31.4
201,-6944250031.170346,-1164970245.628386,0.05,1,20,Road,26.85,31.4
202,-2784311056.4235764,-472881569.68340904,0.1,2,20,Road,26.85,31.4
206,-3479456397.5398817,-1241107255.0150695,0.1,2,20,Road,26.85,31.4
209,-3830177839.9219346,-835228729.4442251,0.1,2,20,Road,26.85,31.4
233,-4088468482.19407,-1018209738.1528189,0.15,3,20,Road,26.85,31.4
243,-4367154812.889562,-1383296602.8698163,0.05,1,20,Road,26.85,31.4
245,-3388749155.2131424,-1345751206.0014386,0.15,3,20,Road,26.85,31.4
249,-3003946254.698253,-1119945956.7166686,0.05,1,20,Road,26.85,31.4
250,-4043075736.956711,-1567083086.5170712,0.15,3,20,Road,26.85,31.4
254,-1146275591.6427593,-446281776.2240038,0.15,3,20,Road,26.85,31.4
261,-3137239939.799154,-327186014.2266723,0.05,1,20,Road,26.85,31.4
267,-4977629373.535222,-588742895.2631874,0.0,0,20,Road,26.85,31.4
270,-6244112244.754976,-491581351.2003447,0.0,0,20,Road,26.85,31.4
273,-3235421545.875398,-546500171.2016475,0.1,2,20,Road,26.85,31.4
277,-3504387094.8175454,-1002882651.986829,0.1,2,20,Road,26.85,31.4
284,-6250688116.818077,-1130818536.2122107,0.05,1,20,Road,26.85,31.4
285,-4868574655.487973,-961227006.088003,0.05,1,20,Road,26.85,31.4
331,-3663842526.5996313,-982108718.7334344,0.15,3,20,Road,26.85,31.4
334,-1983750009.9976723,-497705590.81939244,0.15,3,20,Road,26.85,31.4
348,-3685563739.8305445,-1189323328.7866154,0.05,1,20,Road,26.85,31.4
351,-4882360577.091611,-1309215593.016649,0.05,1,20,Road,26.85,31.4
356,-5343553678.160409,-939538033.0157106,0.15,3,20,Road,26.85,31.4
358,-6738302173.272055,-4664956370.93378,0.0,0,20,Road,26.85,31.4
390,-5633165698.857978,-714115020.7721491,0.05,1,20,Road,26.85,31.4
397,-4948374004.343313,-498947349.0174403,0.15,3,20,Road,26.85,31.4
423,-1073044315.9500029,-684070854.5540853,0.1,2,20,Road,26.85,31.4
459,-5534178589.92393,-3183312691.7515984,0.15,3,20,Road,26.85,31.4
464,-2682486164.0186048,-302193408.92819095,0.15,3,20,Road,26.85,31.4
493,-209005233.01893634,-194273598.4457482,0.15,3,20,Road,26.85,31.4
521,-5475522922.238629,-1114958904.690452,0.1,2,20,Road,26.85,31.4
538,-4234607357.8811884,-916365704.9056697,0.1,2,20,Road,26.85,31.4
556,-5696517546.53179,-760260614.6125917,0.1,2,20,Road,26.85,31.4
557,-1980998035.1753,-1610321741.6925335,0.1,2,20,Road,26.85,31.4
558,-6484105511.537551,-5255755719.794855,0.15,3,20,Road,26.85,31.4
564,-4237025477.835051,-835595840.7222948,0.15,3,20,Road,26.85,31.4
565,-5882410008.353846,-1419380942.229947,0.05,1,20,Road,26.85,31.4
569,-3491452904.758355,-1877962654.0563147,0.1,2,20,Road,26.85,31.4
594,-6973721276.352679,-4463577260.9562845,0.1,2,20,Road,26.85,31.4
602,-3871945025.8077803,-1724238929.7080128,0.1,2,20,Road,26.85,31.4
612,-6103024205.827289,-1451122128.8544369,0.1,2,20,Road,26.85,31.4
614,-3443164401.84044,-1011818508.6404259,0.05,1,20,Road,26.85,31.4
625,-6152310816.692774,-721085880.4682742,0.1,2,20,Road,26.85,31.4
627,195666620.99820817,-536768358.525043,0.1,2,20,Road,26.85,31.4
628,-6291639239.407243,-1113445392.7939029,0.05,1,20,Road,26.85,31.4
648,-4891243368.834213,-2812244410.1266522,0.15,3,20,Road,26.85,31.4
662,-7957303233.579129,-5378429276.638106,0.1,2,20,Road,26.85,31.4
669,-1799844917.5113616,-357115978.01548207,0.15,3,20,Road,26.85,31.4
670,-1184317290.7413845,-423967628.6879934,0.05,1,20,Road,26.85,31.4
673,-2806702936.813966,-192786869.4257788,0.15,3,20,Road,26.85,31.4
680,-7938280128.042612,-3249647015.0804634,0.1,2,20,Road,26.85,31.4
682,-4805898810.5479765,-3614834355.8096666,0.1,2,20,Road,26.85,31.4
689,-4061236482.8092012,-844823449.8469605,0.1,2,20,Road,26.85,31.4
694,-3810809777.593705,-813320898.7935781,0.15,3,20,Road,26.85,31.4
736,-10824368331.847765,-11669720638.718786,0.0,0,20,Road,26.85,31.4
750,-8886083733.271046,-11871638037.849339,0.1,2,20,Road,26.85,31.4
755,-4652588730.311626,-617756784.0169795,0.15,3,20,Road,26.85,31.4
759,-6148217364.088197,-1052674499.519177,0.1,2,20,Road,26.85,31.4
760,-5064856749.83396,-484334941.7079463,0.0,0,20,Road,26.85,31.4
761,-408581239.5421826,-408426915.1183145,0.15,3,20,Road,26.85,31.4
764,-3851426041.276667,-1955008063.8610508,0.1,2,20,Road,26.85,31.4
770,-2696253058.074849,-350147044.00905716,0.15,3,20,Road,26.85,31.4
775,-5642698040.691262,-929663350.5030212,0.05,1,20,Road,26.85,31.4
776,-755506365.7062583,-823080638.5931396,0.15,3,20,Road,26.85,31.4
780,-1392620060.676414,-1014190567.3923744,0.15,3,20,Road,26.85,31.4
791,-3005747439.1337476,-751474774.1522391,0.0,0,20,Road,26.85,31.4
809,-2825209613.4334445,-807428018.2554965,0.1,2,20,Road,26.85,31.4
810,-4763424166.157971,-1084348559.0637803,0.15,3,20,Road,26.85,31.4
822,-1418488269.2237308,-459574815.13147926,0.15,3,20,Road,26.85,31.4
837,-3983869533.4247656,-1305744584.034155,0.05,1,20,Road,26.85,31.4
858,-6305950472.574063,-2758275366.7763286,0.15,3,20,Road,26.85,31.4
863,-3205184617.727297,-1423112390.6251163,0.15,3,20,Road,26.85,31.4
866,-4326782877.563787,-772936034.2785822,0.1,2,20,Road,26.85,31.4
873,-6393827376.518698,-1588091217.2098994,0.05,1,20,Road,26.85,31.4
878,-7661122603.396924,-3234876356.854516,0.15,3,20,Road,26.85,31.4
940,-3974293000.0919075,-753815322.6861463,0.1,2,20,Road,26.85,31.4
952,-3104330262.2541647,-1974072168.1489034,0.15,3,20,Road,26.85,31.4
958,-1396604254.9390848,-853140319.0065174,0.15,3,20,Road,26.85,31.4
970,-2853956101.474794,-344261878.44689226,0.15,3,20,Road,26.85,31.4
971,-2744023370.865136,-855641824.2196813,0.15,3,20,Road,26.85,31.4
987,-11623333718.874348,-11742642585.191412,0.0,0,20,Road,26.85,31.4
0,-3496573059.486776,-475686529.967958,0.1,2,20,Road,26.96375,31.4
2,-3813574039.2742033,-495669316.4831134,0.0,0,20,Road,26.96375,31.4
9,-2450541452.674804,-1421829186.5296383,0.15,3,20,Road,26.96375,31.4
12,-5900820365.867929,-1509319428.151597,0.15,3,20,Road,26.96375,31.4
15,-2205985444.73806,-375304378.3662757,0.1,2,20,Road,26.96375,31.4
17,-3520726135.021386,-3212179564.5167994,0.1,2,20,Road,26.96375,31.4
25,-3696593343.2501535,-1190595772.9026952,0.1,2,20,Road,26.96375,31.4
62,-2442333362.858913,-212812745.58645862,0.1,2,20,Road,26.96375,31.4
63,-4223066263.899916,-1217928314.216726,0.1,2,20,Road,26.96375,31.4
73,-5923100016.481695,-545643584.1750137,0.05,1,20,Road,26.96375,31.4
90,-3645542542.422354,-1171375143.2410336,0.15,3,20,Road,26.96375,31.4
94,469912556.40199196,-172580229.3863117,0.1,2,20,Road,26.96375,31.4
103,-5211293390.216612,-610919650.2352747,0.1,2,20,Road,26.96375,31.4
104,-2975188459.8493314,-1036967107.4396479,0.15,3,20,Road,26.96375,31.4
109,-5261188120.785143,-1620931005.765286,0.1,2,20,Road,26.96375,31.4
114,-2612939501.1676273,-491607100.34447634,0.1,2,20,Road,26.96375,31.4
126,-3464935512.7410064,-901988247.1982701,0.05,1,20,Road,26.96375,31.4
140,-2443219217.9788446,-604676708.1601064,0.15,3,20,Road,26.96375,31.4
143,-3706254776.8239837,-469309341.24358517,0.05,1,20,Road,26.96375,31.4
144,-3264294438.358365,-1409265673.7799616,0.15,3,20,Road,26.96375,31.4
150,-3378922513.3206735,-593106131.4145507,0.1,2,20,Road,26.96375,31.4
152,-3708318827.2282906,-2317477235.052537,0.1,2,20,Road,26.96375,31.4
189,-6039949616.048642,-729890443.4509089,0.1,2,20,Road,26.96375,31.4
195,-3030987297.911596,-423259022.2010554,0.05,1,20,Road,26.96375,31.4
197,-4703464816.610875,-493195776.1693491,0.1,2,20,Road,26.96375,31.4
201,-6969457989.873421,-1165694290.9010925,0.05,1,20,Road,26.96375,31.4
202,-2794194894.776265,-472973039.1676924,0.1,2,20,Road,26.96375,31.4
206,-3488949624.9351897,-1241117718.3521948,0.1,2,20,Road,26.96375,31.4
209,-3842950509.708068,-835313300.1124129,0.1,2,20,Road,26.96375,31.4
233,-4101500367.7995043,-1018234475.4478366,0.15,3,20,Road,26.96375,31.4
243,-4379777594.758547,-1383278272.2103195,0.05,1,20,Road,26.96375,31.4
245,-3398148516.171279,-1346495408.049972,0.15,3,20,Road,26.96375,31.4
249,-3012140693.6410494,-1120158830.151256,0.05,1,20,Road,26.96375,31.4
250,-4053529615.8031487,-1567047424.8053155,0.15,3,20,Road,26.96375,31.4
254,-1147970259.4223807,-445010920.8563671,0.15,3,20,Road,26.96375,31.4
261,-3149186162.6073394,-327227446.1956079,0.05,1,20,Road,26.96375,31.4
267,-4996078842.557275,-588598850.8065276,0.0,0,20,Road,26.96375,31.4
270,-6268512759.920916,-491611274.59191465,0.0,0,20,Road,26.96375,31.4
273,-3246803664.770846,-546490677.1969411,0.1,2,20,Road,26.96375,31.4
277,-3514901773.103326,-1002799709.0297045,0.1,2,20,Road,26.96375,31.4
284,-6272375632.101326,-1130815728.7843275,0.05,1,20,Road,26.96375,31.4
285,-4885960181.531091,-962059057.4525647,0.05,1,20,Road,26.96375,31.4
331,-3675498918.49971,-982403947.8534465,0.15,3,20,Road,26.96375,31.4
334,-1989879887.065963,-497539842.08948827,0.15,3,20,Road,26.96375,31.4
348,-3696193874.4118958,-1189378143.190826,0.05,1,20,Road,26.96375,31.4
351,-4897358973.380503,-1309076363.9074588,0.05,1,20,Road,26.96375,31.4
356,-5362419362.407213,-939746109.0824332,0.15,3,20,Road,26.96375,31.4
358,-6764514173.383872,-4682384643.48448,0.0,0,20,Road,26.96375,31.4
390,-5654929459.892134,-715039228.1887169,0.05,1,20,Road,26.96375,31.4
397,-4967231328.901729,-498954681.69342405,0.15,3,20,Road,26.96375,31.4
423,-1074558393.79178,-683937046.6888312,0.1,2,20,Road,26.96375,31.4
459,-5544546128.208197,-3183720788.847145,0.15,3,20,Road,26.96375,31.4
464,-2692569369.044971,-302192505.91390467,0.15,3,20,Road,26.96375,31.4
493,-209066433.04731283,-194272387.9179718,0.15,3,20,Road,26.96375,31.4
521,-5494398857.387144,-1115361314.4387403,0.1,2,20,Road,26.96375,31.4
538,-4249132570.9618225,-916833190.3130841,0.1,2,20,Road,26.96375,31.4
556,-5717182957.2822,-760013577.4670687,0.1,2,20,Road,26.96375,31.4
